NO,RPM,X_ACC,Y_ACC,Z_ACC,OUTPUT
5123,2000,565,401,328,1
5124,2000,583,398,293,1
5125,2000,618,406,343,1
5126,2000,521,391,312,1
5127,2000,511,396,337,1
5128,2000,435,405,341,1
5129,2000,161,403,348,1
5130,2000,304,420,353,1
5131,2000,441,400,296,1
5132,2000,334,398,327,1
5133,2000,330,396,336,1
5134,2000,312,382,352,1
5135,2000,388,405,331,1
5136,2000,505,402,339,1
5137,2000,468,416,320,1
5138,2000,427,400,330,1
5139,2000,632,406,347,1
5140,2000,701,401,309,1
5141,2000,570,398,346,1
5142,2000,510,403,324,1
5143,2000,600,399,312,1
5144,2000,533,400,327,1
5145,2000,305,399,316,0
5146,2000,355,396,322,0
5147,2000,345,394,330,0
5148,2000,305,382,375,0
5149,2000,346,385,320,0
5150,2000,381,398,310,0
5151,2000,314,393,316,0
5152,2000,307,392,349,0
5153,2000,356,393,327,0
5154,2000,328,376,284,0
5155,2000,328,395,300,0
5156,2000,325,395,340,0
5157,2000,314,373,368,0
5158,2000,359,389,334,0
5159,2000,328,392,316,0
5160,2000,346,387,323,0
5161,2000,329,395,337,0
5162,2000,320,391,345,0
5163,2000,341,395,337,0
5164,2000,329,390,332,0
5165,2000,337,399,321,0
5166,2000,372,398,308,0
5167,2000,354,391,311,0
5168,2000,318,405,329,0
5169,2000,339,373,330,0
5170,2000,358,390,341,0
5171,2000,335,411,319,0
5172,2000,336,400,330,0
5173,2000,333,398,320,0
5174,2000,370,371,304,0
5175,2000,321,404,326,0
5176,2000,354,389,306,0
5177,2000,346,395,323,0
5178,2000,320,400,322,0
5179,2000,305,398,340,0
5180,2000,333,392,327,0
5181,2000,298,405,346,0
5182,2000,352,398,327,0
5183,2000,300,393,335,0
5184,2000,313,380,346,0
5185,2000,323,355,344,0
5186,2000,345,397,329,0
5187,2000,325,397,348,0
5188,2000,336,386,327,0
5189,2000,358,380,336,0
5190,2000,301,369,334,0
5191,2000,315,403,323,0
5192,2000,298,371,343,0
5193,2000,342,403,331,0
5194,2000,330,398,327,0
5195,2000,342,398,335,0
5196,2000,319,388,330,0
5197,2000,311,388,353,0
5198,2000,350,390,320,0
5199,2000,365,369,312,0
5200,2000,357,387,327,0
5201,2000,348,398,330,0
5202,2000,325,397,332,0
5203,2000,369,397,336,0
5204,2000,318,377,328,0
5205,2000,297,390,362,0
5206,2000,307,404,351,0
5207,2000,357,406,324,0
5208,2000,328,400,322,0
5209,2000,356,394,336,0
5210,2000,342,380,350,0
5211,2000,314,404,317,0
5212,2000,348,381,333,0
5213,2000,312,389,346,0
5214,2000,333,394,328,0
5215,2000,339,415,320,0
5216,2000,354,404,335,0
5217,2000,344,384,346,0
5218,2000,316,396,338,0
5219,2000,350,394,313,0
5220,2000,305,395,328,0
5221,2000,327,400,331,0
5222,2000,322,399,325,0
5223,2000,351,401,322,0
5224,2000,343,378,300,0
5225,2000,329,384,344,0
5226,2000,304,390,364,0
5227,2000,322,396,332,0
5228,2000,361,400,323,0
5229,2000,314,395,348,0
5230,2000,303,393,363,0
5231,2000,342,398,329,0
5232,2000,348,388,321,0
5233,2000,344,400,326,0
5234,2000,346,401,322,0
5235,2000,334,401,327,0
5236,2000,342,400,330,0
5237,2000,310,392,365,0
5238,2000,342,394,335,0
5239,2000,312,397,332,0
5240,2000,320,397,323,0
5241,2000,301,408,331,0
5242,2000,347,404,319,0
5243,2000,328,393,339,0
5244,2000,309,387,370,0
5245,2000,323,396,334,0
5246,2000,323,404,326,0
5247,2000,294,395,347,0
5248,2000,323,377,341,0
5249,2000,327,394,334,0
5250,2000,357,394,306,0
5251,2000,319,401,342,0
5252,2000,353,390,312,0
5253,2000,323,400,319,0
5254,2000,346,406,324,0
5255,2000,349,400,320,0
5256,2000,348,378,349,0
5257,2000,340,396,336,0
5258,2000,322,398,358,0
5259,2000,315,400,322,0
5260,2000,351,396,316,0
5261,2000,363,400,328,0
5262,2000,346,399,324,0
5263,2000,310,388,341,0
5264,2000,334,403,317,0
5265,2000,308,407,322,0
5266,2000,321,396,325,0
5267,2000,320,406,336,0
5268,2000,313,400,328,0
5269,2000,342,395,360,0
5270,2000,346,401,323,0
5271,2000,337,402,321,0
5272,2000,286,410,331,0
5273,2000,334,404,327,0
5274,2000,338,410,325,0
5275,2000,311,389,362,0
5276,2000,315,401,319,0
5277,2000,307,402,330,0
5278,2000,357,400,303,0
5279,2000,346,388,314,0
5280,2000,334,387,333,0
5281,2000,359,395,332,0
5282,2000,321,373,345,0
5283,2000,308,384,328,0
5284,2000,380,381,341,0
5285,2000,321,397,323,0
5286,2000,294,397,354,0
5287,2000,303,385,347,0
5288,2000,348,399,337,0
5289,2000,355,391,324,0
5290,2000,328,382,336,0
5291,2000,347,391,330,0
5292,2000,334,404,320,0
5293,2000,319,403,326,0
5294,2000,346,407,326,0
5295,2000,338,405,324,0
5296,2000,341,360,354,0
5297,2000,333,402,332,0
5298,2000,353,358,331,0
5299,2000,314,401,327,0
5300,2000,308,400,327,0
5301,2000,345,391,329,0
5302,2000,357,393,328,0
5303,2000,331,388,333,0
5304,2000,336,396,325,0
5305,2000,318,398,331,0
5306,2000,311,405,325,0
5307,2000,305,384,359,0
5308,2000,355,393,288,0
5309,2000,324,390,310,0
5310,2000,352,396,328,0
5311,2000,304,385,335,0
5312,2000,293,402,351,0
5313,2000,329,380,364,0
5314,2000,352,400,336,0
5315,2000,321,367,350,0
5316,2000,326,371,341,0
5317,2000,314,404,331,0
5318,2000,320,383,356,0
5319,2000,317,395,320,0
5320,2000,332,378,329,0
5321,2000,336,404,322,0
5322,2000,369,370,312,0
5323,2000,347,400,344,0
5324,2000,324,372,324,0
5325,2000,345,403,324,0
5326,2000,345,399,320,0
5327,2000,354,389,351,0
5328,2000,361,377,311,0
5329,2000,345,412,375,0
5330,2000,356,367,296,0
5331,2000,345,395,322,0
5332,2000,322,384,324,0
5333,2000,318,388,340,0
5334,2000,339,385,292,0
5335,2000,331,394,326,0
5336,2000,319,391,366,0
5337,2000,340,383,357,0
5338,2000,286,390,332,0
5339,2000,299,385,345,0
5340,2000,343,395,326,0
5341,2000,305,383,370,0
5342,2000,364,382,338,0
5343,2000,340,374,360,0
5344,2000,340,384,291,0
5345,2000,354,380,316,0
5346,2000,327,399,312,0
5347,2000,330,359,333,0
5348,2000,348,366,352,0
5349,2000,360,401,324,0
5350,2000,340,396,332,0
5351,2000,324,395,322,0
5352,2000,331,396,343,0
5353,2000,326,393,371,0
5354,2000,351,396,322,0
5355,2000,321,387,288,0
5356,2000,364,401,339,0
5357,2000,335,394,325,0
5358,2000,328,382,324,0
5359,2000,322,397,324,0
5360,2000,340,396,326,0
5361,2000,317,402,301,0
5362,2000,325,403,329,0
5363,2000,351,410,333,0
5364,2000,322,396,324,0
5365,2000,348,392,323,0
5366,2000,362,394,321,0
5367,2000,344,397,330,0
5368,2000,323,394,322,0
5369,2000,328,388,340,0
5370,2000,312,396,332,0
5371,2000,299,385,355,0
5372,2000,325,396,324,0
5373,2000,352,394,326,0
5374,2000,319,385,339,0
5375,2000,341,394,325,0
5376,2000,344,396,325,0
5377,2000,334,403,326,0
5378,2000,341,408,319,0
5379,2000,323,393,327,0
5380,2000,372,383,309,0
5381,2000,329,399,340,0
5382,2000,297,408,324,0
5383,2000,331,405,313,0
5384,2000,321,380,357,0
5385,2000,357,389,339,0
5386,2000,324,397,320,0
5387,2000,336,401,335,0
5388,2000,342,400,335,0
5389,2000,345,383,343,0
5390,2000,284,374,363,0
5391,2000,306,380,349,0
5392,2000,305,389,365,0
5393,2000,364,369,332,0
5394,2000,342,397,318,0
5395,2000,319,400,313,0
5396,2000,323,403,324,0
5397,2000,317,399,331,0
5398,2000,325,401,323,0
5399,2000,296,390,360,0
5400,2000,335,392,335,0
5401,2000,355,389,329,0
5402,2000,327,384,337,0
5403,2000,352,367,294,0
5404,2000,307,383,372,0
5405,2000,310,395,343,0
5406,2000,299,402,322,0
5407,2000,352,396,326,0
5408,2000,333,378,345,0
5409,2000,326,396,318,0
5410,2000,329,362,341,0
5411,2000,360,390,316,0
5412,2000,282,404,317,0
5413,2000,331,388,322,0
5414,2000,308,386,336,0
5415,2000,353,391,349,0
5416,2000,323,375,349,0
5417,2000,332,400,327,0
5418,2000,306,409,333,0
5419,2000,342,391,339,0
5420,2000,324,399,324,0
5421,2000,301,389,364,0
5422,2000,316,402,326,0
5423,2000,351,396,315,0
5424,2000,308,391,345,0
5425,2000,347,398,317,0
5426,2000,343,383,336,0
5427,2000,330,384,328,0
5428,2000,334,396,332,0
5429,2000,339,392,332,0
5430,2000,329,398,328,0
5431,2000,334,392,332,0
5432,2000,333,409,320,0
5433,2000,362,393,297,0
5434,2000,355,371,334,0
5435,2000,328,357,296,0
5436,2000,347,399,341,0
5437,2000,294,400,339,0
5438,2000,334,398,313,0
5439,2000,320,399,334,0
5440,2000,305,384,356,0
5441,2000,361,373,321,0
5442,2000,300,400,334,0
5443,2000,310,401,341,0
5444,2000,303,393,364,0
5445,2000,313,394,320,0
5446,2000,319,398,322,0
5447,2000,314,398,322,0
5448,2000,322,390,337,0
5449,2000,346,389,330,0
5450,2000,340,363,332,0
5451,2000,372,382,324,0
5452,2000,357,403,317,0
5453,2000,346,392,322,0
5454,2000,353,391,292,0
5455,2000,319,351,332,0
5456,2000,321,398,324,0
5457,2000,300,406,327,0
5458,2000,358,385,332,0
5459,2000,330,395,323,0
5460,2000,322,383,372,0
5461,2000,326,407,332,0
5462,2000,344,396,332,0
5463,2000,315,397,323,0
5464,2000,369,383,304,0
5465,2000,317,402,321,0
5466,2000,317,395,330,0
5467,2000,313,396,346,0
5468,2000,300,375,331,0
5469,2000,353,384,317,0
5470,2000,360,397,332,0
5471,2000,342,395,298,0
5472,2000,329,395,328,0
5473,2000,344,398,325,0
5474,2000,306,391,353,0
5475,2000,348,359,349,0
5476,2000,323,400,311,0
5477,2000,312,386,337,0
5478,2000,316,396,330,0
5479,2000,323,400,324,0
5480,2000,321,404,313,0
5481,2000,330,391,335,0
5482,2000,320,402,321,0
5483,2000,318,407,318,0
5484,2000,353,399,313,0
5485,2000,296,403,332,0
5486,2000,342,401,318,0
5487,2000,298,387,374,0
5488,2000,334,395,328,0
5489,2000,303,394,334,0
5490,2000,308,415,339,0
5491,2000,364,398,350,0
5492,2000,332,398,336,0
5493,2000,300,403,350,0
5494,2000,306,383,352,0
5495,2000,340,407,324,0
5496,2000,302,398,370,0
5497,2000,333,373,363,0
5498,2000,316,399,321,0
5499,2000,354,396,329,0
5500,2000,326,394,326,0
5501,2000,331,389,354,0
5502,2000,315,390,330,0
5503,2000,314,373,356,0
5504,2000,328,407,326,0
5505,2000,331,396,321,0
5506,2000,320,385,334,0
5507,2000,336,400,330,0
5508,2000,330,400,320,0
5509,2000,348,393,333,0
5510,2000,362,376,347,0
5511,2000,320,388,380,0
5512,2000,298,395,349,0
5513,2000,343,372,358,0
5514,2000,340,397,322,0
5515,2000,366,395,328,0
5516,2000,321,389,327,0
5517,2000,336,396,329,0
5518,2000,297,396,349,0
5519,2000,364,389,322,0
5520,2000,358,373,322,0
5521,2000,313,393,320,0
5522,2000,312,394,331,0
5523,2000,340,393,326,0
5524,2000,318,373,367,0
5525,2000,351,404,324,0
5526,2000,357,363,327,0
5527,2000,333,361,302,0
5528,2000,310,381,330,0
5529,2000,322,382,323,0
5530,2000,344,397,320,0
5531,2000,304,376,370,0
5532,2000,335,407,325,0
5533,2000,355,389,308,0
5534,2000,365,360,331,0
5535,2000,303,393,325,0
5536,2000,335,399,347,0
5537,2000,371,397,366,0
5538,2000,299,401,332,0
5539,2000,314,396,307,0
5540,2000,337,387,328,0
5541,2000,319,391,369,0
5542,2000,344,398,320,0
5543,2000,318,387,342,0
5544,2000,337,367,324,0
5545,2000,327,390,331,0
5546,2000,336,389,332,0
5547,2000,331,395,328,0
5548,2000,322,403,316,0
5549,2000,321,364,322,0
5550,2000,308,398,311,0
5551,2000,344,388,376,0
5552,2000,346,365,292,0
5553,2000,313,368,347,0
5554,2000,344,405,326,0
5555,2000,322,395,329,0
5556,2000,347,376,352,0
5557,2000,360,398,299,0
5558,2000,342,404,321,0
5559,2000,303,402,324,0
5560,2000,317,394,335,0
5561,2000,330,402,325,0
5562,2000,332,406,319,0
5563,2000,379,391,354,0
5564,2000,360,400,370,0
5565,2000,353,385,296,0
5566,2000,352,400,314,0
5567,2000,316,398,336,0
5568,2000,351,397,317,0
5569,2000,352,403,327,0
5570,2000,329,395,323,0
5571,2000,297,390,338,0
5572,2000,335,401,346,0
5573,2000,314,399,362,0
5574,2000,349,388,330,0
5575,2000,317,408,322,0
5576,2000,356,377,301,0
5577,2000,288,398,363,0
5578,2000,332,400,335,0
5579,2000,332,401,319,0
5580,2000,315,385,291,0
5581,2000,321,386,363,0
5582,2000,338,376,345,0
5583,2000,357,401,306,0
5584,2000,331,378,345,0
5585,2000,309,399,333,0
5586,2000,344,376,355,0
5587,2000,348,378,348,0
5588,2000,289,385,365,0
5589,2000,363,395,303,0
5590,2000,357,398,298,0
5591,2000,314,404,338,0
5592,2000,322,397,331,0
5593,2000,348,378,306,0
5594,2000,331,392,338,0
5595,2000,308,397,342,0
5596,2000,312,393,331,0
5597,2000,319,400,317,0
5598,2000,370,395,326,0
5599,2000,306,399,334,0
5600,2000,319,398,328,0
5601,2000,332,400,328,0
5602,2000,339,381,342,0
5603,2000,309,396,338,0
5604,2000,305,392,316,0
5605,2000,322,380,336,0
5606,2000,319,391,347,0
5607,2000,307,384,360,0
5608,2000,353,386,338,0
5609,2000,303,394,333,0
5610,2000,339,401,322,0
5611,2000,300,384,314,0
5612,2000,346,413,321,0
5613,2000,339,371,353,0
5614,2000,330,396,331,0
5615,2000,345,396,344,0
5616,2000,333,403,329,0
5617,2000,319,402,325,0
5618,2000,322,402,325,0
5619,2000,356,400,351,0
5620,2000,339,398,330,0
5621,2000,353,382,319,0
5622,2000,329,397,332,0
5623,2000,296,400,334,0
5624,2000,353,393,326,0
5625,2000,306,401,336,0
5626,2000,329,383,331,0
5627,2000,298,393,336,0
5628,2000,319,376,336,0
5629,2000,321,401,334,0
5630,2000,358,399,316,0
5631,2000,320,407,332,0
5632,2000,322,391,323,0
5633,2000,335,402,315,0
5634,2000,323,406,320,0
5635,2000,318,401,345,0
5636,2000,331,405,328,0
5637,2000,319,401,322,0
5638,2000,361,395,319,0
5639,2000,316,384,330,0
5640,2000,322,393,346,0
5641,2000,321,386,341,0
5642,2000,349,387,321,0
5643,2000,334,402,319,0
5644,2000,317,397,331,0
5645,2000,350,392,326,0
5646,2000,297,399,338,0
5647,2000,320,399,320,0
5648,2000,318,390,338,0
5649,2000,306,391,335,0
5650,2000,325,401,321,0
5651,2000,364,368,302,0
5652,2000,271,391,358,0
5653,2000,367,386,376,0
5654,2000,321,403,326,0
5655,2000,310,382,364,0
5656,2000,324,395,333,0
5657,2000,337,402,333,0
5658,2000,330,369,325,0
5659,2000,336,382,326,0
5660,2000,328,401,323,0
5661,2000,335,403,326,0
5662,2000,352,372,287,0
5663,2000,294,406,363,0
5664,2000,352,403,333,0
5665,2000,332,396,331,0
5666,2000,333,399,393,0
5667,2000,360,401,324,0
5668,2000,325,387,326,0
5669,2000,321,402,325,0
5670,2000,352,375,310,0
5671,2000,319,410,337,0
5672,2000,305,388,333,0
5673,2000,346,376,298,0
5674,2000,353,392,317,0
5675,2000,332,409,322,0
5676,2000,320,389,331,0
5677,2000,326,409,324,0
5678,2000,349,395,338,0
5679,2000,325,391,333,0
5680,2000,325,382,326,0
5681,2000,335,402,332,0
5682,2000,364,379,308,0
5683,2000,344,390,329,0
5684,2000,344,376,329,0
5685,2000,356,400,366,0
5686,2000,311,402,328,0
5687,2000,323,390,322,0
5688,2000,306,399,323,0
5689,2000,345,381,293,0
5690,2000,342,398,317,0
5691,2000,350,402,343,0
5692,2000,297,400,368,0
5693,2000,345,370,330,0
5694,2000,320,401,334,0
5695,2000,327,382,334,0
5696,2000,309,384,340,0
5697,2000,337,394,330,0
5698,2000,309,400,348,0
5699,2000,302,398,362,0
5700,2000,342,384,334,0
5701,2000,319,375,347,0
5702,2000,334,407,323,0
5703,2000,330,366,330,0
5704,2000,334,389,330,0
5705,2000,343,393,320,0
5706,2000,365,395,323,0
5707,2000,314,396,333,0
5708,2000,323,404,326,0
5709,2000,301,398,329,0
5710,2000,338,382,296,0
5711,2000,326,359,274,0
5712,2000,372,393,301,0
5713,2000,346,385,329,0
5714,2000,354,386,308,0
5715,2000,300,397,339,0
5716,2000,315,402,316,0
5717,2000,358,378,324,0
5718,2000,320,407,325,0
5719,2000,330,395,316,0
5720,2000,329,402,344,0
5721,2000,312,399,326,0
5722,2000,324,401,324,0
5723,2000,322,382,324,0
5724,2000,297,388,347,0
5725,2000,296,396,358,0
5726,2000,332,395,339,0
5727,2000,332,400,315,0
5728,2000,349,401,317,0
5729,2000,324,387,321,0
5730,2000,364,379,319,0
5731,2000,333,368,318,0
5732,2000,299,380,369,0
5733,2000,330,398,337,0
5734,2000,337,390,320,0
5735,2000,327,403,322,0
5736,2000,326,406,316,0
5737,2000,311,392,333,0
5738,2000,333,394,331,0
5739,2000,338,398,320,0
5740,2000,363,386,353,0
5741,2000,319,401,329,0
5742,2000,346,387,326,0
5743,2000,301,397,346,0
5744,2000,339,396,323,0
5745,2000,340,386,329,0
5746,2000,346,374,294,0
5747,2000,339,394,339,0
5748,2000,325,394,334,0
5749,2000,343,397,334,0
5750,2000,335,392,328,0
5751,2000,321,402,328,0
5752,2000,329,399,321,0
5753,2000,323,403,327,0
5754,2000,322,402,336,0
5755,2000,333,396,333,0
5756,2000,354,386,309,0
5757,2000,323,398,330,0
5758,2000,304,401,342,0
5759,2000,316,397,323,0
5760,2000,346,396,324,0
5761,2000,316,399,330,0
5762,2000,319,365,340,0
5763,2000,313,398,340,0
5764,2000,329,410,314,0
5765,2000,338,404,321,0
5766,2000,354,387,334,0
5767,2000,343,403,317,0
5768,2000,301,410,334,0
5769,2000,365,364,325,0
5770,2000,313,395,340,0
5771,2000,337,403,317,0
5772,2000,335,393,326,0
5773,2000,317,400,316,0
5774,2000,323,392,323,0
5775,2000,333,399,323,0
5776,2000,306,405,350,0
5777,2000,338,397,328,0
5778,2000,351,392,356,0
5779,2000,318,400,318,0
5780,2000,340,401,316,0
5781,2000,324,408,317,0
5782,2000,316,393,316,0
5783,2000,325,400,326,0
5784,2000,330,393,383,0
5785,2000,336,388,337,0
5786,2000,321,407,317,0
5787,2000,348,377,325,0
5788,2000,353,385,327,0
5789,2000,326,381,329,0
5790,2000,320,395,331,0
5791,2000,331,406,315,0
5792,2000,303,404,345,0
5793,2000,300,402,345,0
5794,2000,311,415,317,0
5795,2000,316,409,337,0
5796,2000,338,366,289,0
5797,2000,322,403,325,0
5798,2000,318,400,329,0
5799,2000,340,383,343,0
5800,2000,372,380,337,0
5801,2000,339,400,319,0
5802,2000,324,395,336,0
5803,2000,344,383,345,0
5804,2000,305,400,336,0
5805,2000,349,397,320,0
5806,2000,342,406,334,0
5807,2000,330,404,329,0
5808,2000,329,399,320,0
5809,2000,323,390,332,0
5810,2000,346,393,332,0
5811,2000,321,344,277,0
5812,2000,335,388,334,0
5813,2000,359,366,304,0
5814,2000,361,372,281,0
5815,2000,349,401,321,0
5816,2000,323,403,340,0
5817,2000,326,391,364,0
5818,2000,324,398,325,0
5819,2000,347,384,345,0
5820,2000,319,379,324,0
5821,2000,312,403,322,0
5822,2000,389,363,364,0
5823,2000,326,397,329,0
5824,2000,345,347,330,0
5825,2000,318,411,334,0
5826,2000,337,389,315,0
5827,2000,327,402,323,0
5828,2000,333,395,322,0
5829,2000,316,398,320,0
5830,2000,359,392,298,0
5831,2000,358,403,398,0
5832,2000,341,405,321,0
5833,2000,329,406,334,0
5834,2000,359,377,301,0
5835,2000,324,386,316,0
5836,2000,287,387,332,0
5837,2000,342,415,326,0
5838,2000,349,389,292,0
5839,2000,317,385,331,0
5840,2000,311,379,331,0
5841,2000,325,405,332,0
5842,2000,352,391,326,0
5843,2000,338,391,322,0
5844,2000,330,396,326,0
5845,2000,345,392,340,0
5846,2000,307,372,320,0
5847,2000,341,383,323,0
5848,2000,323,390,319,0
5849,2000,321,396,323,0
5850,2000,344,382,346,0
5851,2000,295,405,355,0
5852,2000,336,379,362,0
5853,2000,352,398,359,0
5854,2000,321,395,327,0
5855,2000,327,406,321,0
5856,2000,322,395,318,0
5857,2000,336,384,331,0
5858,2000,351,373,355,0
5859,2000,319,405,321,0
5860,2000,322,398,363,0
5861,2000,328,401,341,0
5862,2000,329,405,322,0
5863,2000,360,375,309,0
5864,2000,350,396,333,0
5865,2000,307,396,335,0
5866,2000,362,390,329,0
5867,2000,356,387,312,0
5868,2000,299,392,345,0
5869,2000,373,391,367,0
5870,2000,315,380,348,0
5871,2000,335,396,311,0
5872,2000,354,389,308,0
5873,2000,345,383,321,0
5874,2000,320,403,321,0
5875,2000,341,396,326,0
5876,2000,315,396,329,0
5877,2000,335,401,321,0
5878,2000,329,395,333,0
5879,2000,326,379,337,0
5880,2000,301,398,328,0
5881,2000,358,389,319,0
5882,2000,303,396,356,0
5883,2000,346,398,337,0
5884,2000,353,402,319,0
5885,2000,336,398,340,0
5886,2000,347,395,372,0
5887,2000,353,382,363,0
5888,2000,334,395,332,0
5889,2000,301,400,334,0
5890,2000,310,392,370,0
5891,2000,328,387,335,0
5892,2000,329,393,331,0
5893,2000,334,390,323,0
5894,2000,339,370,327,0
5895,2000,326,397,329,0
5896,2000,313,388,346,0
5897,2000,365,386,321,0
5898,2000,325,402,313,0
5899,2000,315,393,331,0
5900,2000,322,402,333,0
5901,2000,330,381,319,0
5902,2000,368,377,299,0
5903,2000,325,387,338,0
5904,2000,353,382,298,0
5905,2000,333,411,317,0
5906,2000,329,380,352,0
5907,2000,319,387,338,0
5908,2000,357,379,309,0
5909,2000,348,407,314,0
5910,2000,330,394,326,0
5911,2000,330,396,317,0
5912,2000,350,385,322,0
5913,2000,317,404,324,0
5914,2000,358,397,328,0
5915,2000,334,391,318,0
5916,2000,344,398,374,0
5917,2000,361,397,323,0
5918,2000,300,404,365,0
5919,2000,356,401,311,0
5920,2000,331,392,346,0
5921,2000,325,392,330,0
5922,2000,334,390,310,0
5923,2000,341,400,320,0
5924,2000,323,402,321,0
5925,2000,318,400,327,0
5926,2000,339,399,334,0
5927,2000,330,404,339,0
5928,2000,306,409,336,0
5929,2000,366,371,308,0
5930,2000,322,399,325,0
5931,2000,349,377,303,0
5932,2000,337,409,348,0
5933,2000,355,389,327,0
5934,2000,335,403,325,0
5935,2000,353,397,311,0
5936,2000,347,385,329,0
5937,2000,312,410,336,0
5938,2000,304,400,334,0
5939,2000,318,404,312,0
5940,2000,301,389,369,0
5941,2000,330,383,333,0
5942,2000,354,403,319,0
5943,2000,338,392,337,0
5944,2000,347,387,359,0
5945,2000,305,401,335,0
5946,2000,354,404,323,0
5947,2000,326,359,331,0
5948,2000,357,375,342,0
5949,2000,331,401,322,0
5950,2000,341,401,325,0
5951,2000,359,388,290,0
5952,2000,327,394,317,0
5953,2000,318,376,368,0
5954,2000,318,399,320,0
5955,2000,321,404,316,0
5956,2000,292,404,323,0
5957,2000,322,378,334,0
5958,2000,323,399,328,0
5959,2000,315,396,324,0
5960,2000,312,398,321,0
5961,2000,335,386,273,0
5962,2000,327,409,317,0
5963,2000,319,410,325,0
5964,2000,337,394,321,0
5965,2000,329,408,324,0
5966,2000,293,396,365,0
5967,2000,325,374,303,0
5968,2000,350,398,321,0
5969,2000,374,380,316,0
5970,2000,332,401,326,0
5971,2000,351,394,303,0
5972,2000,355,391,317,0
5973,2000,366,393,337,0
5974,2000,301,395,328,0
5975,2000,357,390,311,0
5976,2000,329,410,329,0
5977,2000,355,371,365,0
5978,2000,329,393,326,0
5979,2000,333,395,355,0
5980,2000,307,396,340,0
5981,2000,316,391,326,0
5982,2000,291,407,333,0
5983,2000,340,399,319,0
5984,2000,323,407,327,0
5985,2000,325,397,336,0
5986,2000,317,399,322,0
5987,2000,288,395,340,0
5988,2000,336,396,332,0
5989,2000,294,402,361,0
5990,2000,331,388,355,0
5991,2000,350,397,322,0
5992,2000,297,399,332,0
5993,2000,331,380,346,0
5994,2000,368,389,342,0
5995,2000,294,385,358,0
5996,2000,299,407,333,0
5997,2000,310,395,318,0
5998,2000,326,394,330,0
5999,2000,313,397,336,0
6000,2000,350,378,315,0
6001,2000,336,393,345,0
6002,2000,337,400,327,0
6003,2000,334,392,326,0
6004,2000,327,380,346,0
6005,2000,366,388,313,0
6006,2000,324,395,330,0
6007,2000,337,401,343,0
6008,2000,338,398,321,0
6009,2000,347,397,325,0
6010,2000,321,402,321,0
6011,2000,314,379,320,0
6012,2000,337,371,284,0
6013,2000,357,406,303,0
6014,2000,341,396,322,0
6015,2000,329,389,355,0
6016,2000,318,398,337,0
6017,2000,300,396,361,0
6018,2000,332,396,331,0
6019,2000,341,403,321,0
6020,2000,345,396,320,0
6021,2000,329,405,327,0
6022,2000,304,395,351,0
6023,2000,328,380,320,0
6024,2000,321,415,322,0
6025,2000,320,396,330,0
6026,2000,345,394,320,0
6027,2000,362,410,312,0
6028,2000,327,400,321,0
6029,2000,342,381,356,0
6030,2000,314,393,340,0
6031,2000,339,397,323,0
6032,2000,299,390,364,0
6033,2000,349,402,335,0
6034,2000,336,407,326,0
6035,2000,347,403,320,0
6036,2000,328,382,332,0
6037,2000,357,371,361,0
6038,2000,318,400,338,0
6039,2000,319,398,310,0
6040,2000,335,400,320,0
6041,2000,311,398,319,0
6042,2000,337,370,342,0
6043,2000,335,409,352,0
6044,2000,320,401,320,0
6045,2000,331,393,351,0
6046,2000,333,394,322,0
6047,2000,339,378,296,0
6048,2000,350,402,344,0
6049,2000,314,395,328,0
6050,2000,348,405,318,0
6051,2000,369,400,389,0
6052,2000,314,393,353,0
6053,2000,296,396,348,0
6054,2000,322,403,328,0
6055,2000,338,406,316,0
6056,2000,361,389,306,0
6057,2000,374,379,336,0
6058,2000,325,392,321,0
6059,2000,305,392,366,0
6060,2000,342,398,367,0
6061,2000,337,397,335,0
6062,2000,361,398,285,0
6063,2000,337,396,320,0
6064,2000,359,407,316,0
6065,2000,343,387,313,0
6066,2000,329,406,317,0
6067,2000,285,392,344,0
6068,2000,293,389,337,0
6069,2000,336,397,331,0
6070,2000,300,397,354,0
6071,2000,326,397,313,0
6072,2000,332,399,338,0
6073,2000,348,390,328,0
6074,2000,320,395,322,0
6075,2000,311,398,343,0
6076,2000,340,376,349,0
6077,2000,326,402,334,0
6078,2000,314,402,349,0
6079,2000,331,395,334,0
6080,2000,336,389,337,0
6081,2000,325,394,325,0
6082,2000,364,389,325,0
6083,2000,335,385,315,0
6084,2000,309,402,327,0
6085,2000,335,400,335,0
6086,2000,326,393,327,0
6087,2000,315,392,330,0
6088,2000,337,394,323,0
6089,2000,304,395,344,0
6090,2000,334,399,333,0
6091,2000,331,398,320,0
6092,2000,285,394,332,0
6093,2000,290,400,356,0
6094,2000,299,390,331,0
6095,2000,326,394,329,0
6096,2000,337,399,327,0
6097,2000,352,393,312,0
6098,2000,308,406,334,0
6099,2000,343,403,379,0
6100,2000,300,400,334,0
6101,2000,376,393,360,0
6102,2000,377,406,352,0
6103,2000,342,403,327,0
6104,2000,315,402,323,0
6105,2000,348,396,357,0
6106,2000,319,390,335,0
6107,2000,321,395,339,0
6108,2000,335,406,322,0
6109,2000,349,393,344,0
6110,2000,312,391,361,0
6111,2000,279,399,371,0
6112,2000,327,394,332,0
6113,2000,356,392,307,0
6114,2000,319,388,333,0
6115,2000,360,382,322,0
6116,2000,329,394,319,0
6117,2000,368,375,339,0
6118,2000,352,382,396,0
6119,2000,345,390,323,0
