NO,RPM,X_ACC,Y_ACC,Z_ACC,OUTPUT
6354,2000,338,408,362,0
6355,2000,277,408,339,0
6356,2000,353,391,358,0
6357,2000,344,395,348,0
6358,2000,372,394,317,0
6359,2000,322,407,357,0
6360,2000,288,414,335,0
6361,2000,358,382,309,0
6362,2000,306,425,335,0
6363,2000,369,406,297,0
6364,2000,335,395,331,0
6365,2000,344,407,336,0
6366,2000,364,382,306,0
6367,2000,318,408,360,0
6368,2000,322,396,328,0
6369,2000,375,406,302,0
6370,2000,302,400,359,0
6371,2000,359,402,323,0
6372,2000,345,397,315,0
6373,2000,374,383,302,0
6374,2000,334,410,308,0
6375,2000,279,409,376,0
6376,2000,347,400,285,0
6377,2000,354,407,323,0
6378,2000,285,413,378,0
6379,2000,342,388,333,0
6380,2000,347,382,354,0
6381,2000,339,403,321,0
6382,2000,292,393,364,0
6383,2000,338,407,308,0
6384,2000,344,407,311,0
6385,2000,320,408,338,0
6386,2000,347,401,327,0
6387,2000,365,388,342,0
6388,2000,354,406,346,0
6389,2000,322,409,353,0
6390,2000,345,391,336,0
6391,2000,349,377,350,0
6392,2000,343,387,336,0
6393,2000,325,395,354,0
6394,2000,365,384,302,0
6395,2000,314,392,353,0
6396,2000,332,411,352,0
6397,2000,352,383,305,0
6398,2000,283,399,355,0
6399,2000,307,387,350,0
6400,2000,369,384,341,0
6401,2000,351,405,340,0
6402,2000,331,376,310,0
6403,2000,276,404,351,0
6404,2000,322,409,341,0
6405,2000,285,398,374,0
6406,2000,351,395,291,0
6407,2000,324,393,370,0
6408,2000,360,400,289,0
6409,2000,338,408,350,0
6410,2000,321,403,368,0
6411,2000,278,401,353,0
6412,2000,322,401,350,0
6413,2000,318,389,358,0
6414,2000,285,396,363,0
6415,2000,301,398,358,0
6416,2000,324,398,350,0
6417,2000,304,397,368,0
6418,2000,369,384,346,0
6419,2000,332,401,331,0
6420,2000,360,402,325,0
6421,2000,317,406,364,0
6422,2000,327,402,337,0
6423,2000,329,405,350,0
6424,2000,305,402,321,0
6425,2000,358,402,297,0
6426,2000,340,404,336,0
6427,2000,288,394,369,0
6428,2000,295,404,325,0
6429,2000,334,401,308,0
6430,2000,321,389,355,0
6431,2000,370,401,304,0
6432,2000,309,398,362,0
6433,2000,356,398,338,0
6434,2000,346,385,337,0
6435,2000,346,410,347,0
6436,2000,329,397,356,0
6437,2000,288,391,357,0
6438,2000,318,387,363,0
6439,2000,329,414,331,0
6440,2000,352,413,305,0
6441,2000,281,394,360,0
6442,2000,292,399,346,0
6443,2000,295,388,364,0
6444,2000,350,408,289,0
6445,2000,325,413,330,0
6446,2000,368,405,296,0
6447,2000,338,406,356,0
6448,2000,299,391,361,0
6449,2000,271,390,359,0
6450,2000,339,407,365,0
6451,2000,326,408,361,0
6452,2000,353,395,314,0
6453,2000,331,420,280,0
6454,2000,326,391,360,0
6455,2000,318,387,362,0
6456,2000,353,391,301,0
6457,2000,278,395,357,0
6458,2000,357,385,349,0
6459,2000,290,387,362,0
6460,2000,349,388,340,0
6461,2000,354,387,335,0
6462,2000,350,380,308,0
6463,2000,345,389,305,0
6464,2000,368,391,333,0
6465,2000,305,399,362,0
6466,2000,302,402,352,0
6467,2000,321,408,352,0
6468,2000,363,398,305,0
6469,2000,293,396,357,0
6470,2000,322,408,326,0
6471,2000,316,407,348,0
6472,2000,340,408,305,0
6473,2000,298,404,346,0
6474,2000,317,398,351,0
6475,2000,309,401,357,0
6476,2000,306,391,356,0
6477,2000,370,395,292,0
6478,2000,348,398,323,0
6479,2000,322,412,312,0
6480,2000,324,414,341,0
6481,2000,359,391,289,0
6482,2000,356,400,328,0
6483,2000,365,401,330,0
6484,2000,324,408,315,0
6485,2000,363,398,287,0
6486,2000,306,392,351,0
6487,2000,369,389,345,0
6488,2000,293,400,346,0
6489,2000,357,410,338,0
6490,2000,365,390,286,0
6491,2000,353,398,330,0
6492,2000,356,398,304,0
6493,2000,286,400,356,0
6494,2000,346,407,328,0
6495,2000,301,407,349,0
6496,2000,304,406,346,0
6497,2000,305,394,359,0
6498,2000,282,398,347,0
6499,2000,320,411,343,0
6500,2000,316,396,359,0
6501,2000,306,393,363,0
6502,2000,331,409,357,0
6503,2000,370,388,305,0
6504,2000,359,399,316,0
6505,2000,350,396,337,0
6506,2000,297,402,343,0
6507,2000,354,403,349,0
6508,2000,353,400,320,0
6509,2000,304,395,344,0
6510,2000,341,406,357,0
6511,2000,297,386,361,0
6512,2000,365,405,324,0
6513,2000,314,387,355,0
6514,2000,350,402,335,0
6515,2000,285,392,366,0
6516,2000,276,414,316,0
6517,2000,365,389,308,0
6518,2000,298,399,349,0
6519,2000,289,398,346,0
6520,2000,317,421,329,0
6521,2000,329,412,325,0
6522,2000,324,414,321,0
6523,2000,269,395,345,0
6524,2000,365,399,299,0
6525,2000,354,388,295,0
6526,2000,352,405,334,0
6527,2000,291,407,342,0
6528,2000,341,405,361,0
6529,2000,322,411,295,0
6530,2000,306,405,369,0
6531,2000,349,397,319,0
6532,2000,359,401,315,0
6533,2000,265,387,353,0
6534,2000,320,414,289,0
6535,2000,287,397,359,0
6536,2000,360,388,298,0
6537,2000,350,400,328,0
6538,2000,331,413,328,0
6539,2000,288,400,350,0
6540,2000,324,399,346,0
6541,2000,342,404,358,0
6542,2000,268,387,360,0
6543,2000,304,408,359,0
6544,2000,358,405,326,0
6545,2000,320,406,347,0
6546,2000,349,387,362,0
6547,2000,326,411,322,0
6548,2000,324,399,340,0
6549,2000,295,407,306,0
6550,2000,351,395,283,0
6551,2000,314,401,361,0
6552,2000,354,405,294,0
6553,2000,321,422,294,0
6554,2000,349,419,321,0
6555,2000,359,394,337,0
6556,2000,313,398,364,0
6557,2000,323,396,352,0
6558,2000,330,399,348,0
6559,2000,293,404,365,0
6560,2000,346,400,331,0
6561,2000,336,416,308,0
6562,2000,333,400,304,0
6563,2000,341,396,361,0
6564,2000,354,399,355,0
6565,2000,357,396,334,0
6566,2000,348,405,317,0
6567,2000,357,396,289,0
6568,2000,294,405,304,0
6569,2000,366,385,329,0
6570,2000,334,410,334,0
6571,2000,338,410,325,0
6572,2000,329,421,317,0
6573,2000,343,411,307,0
6574,2000,359,391,324,0
6575,2000,281,404,368,0
6576,2000,309,405,355,0
6577,2000,315,415,306,0
6578,2000,331,405,299,0
6579,2000,317,399,354,0
6580,2000,312,404,352,0
6581,2000,340,405,338,0
6582,2000,321,396,355,0
6583,2000,337,403,352,0
6584,2000,331,390,357,0
6585,2000,321,389,361,0
6586,2000,330,405,315,0
6587,2000,288,408,353,0
6588,2000,346,394,329,0
6589,2000,362,397,298,0
6590,2000,345,397,333,0
6591,2000,314,401,353,0
6592,2000,323,391,356,0
6593,2000,313,402,351,0
6594,2000,354,385,313,0
6595,2000,346,409,323,0
6596,2000,326,395,350,0
6597,2000,318,397,352,0
6598,2000,317,395,359,0
6599,2000,357,398,322,0
6600,2000,343,403,353,0
6601,2000,302,401,366,0
6602,2000,328,413,303,0
6603,2000,352,396,326,0
6604,2000,346,413,326,0
6605,2000,316,396,354,0
6606,2000,329,411,297,0
6607,2000,336,414,288,0
6608,2000,327,404,296,0
6609,2000,327,396,351,0
6610,2000,308,399,366,0
6611,2000,336,405,339,0
6612,2000,279,401,361,0
6613,2000,354,398,297,0
6614,2000,340,403,301,0
6615,2000,343,411,316,0
6616,2000,307,407,366,0
6617,2000,341,413,301,0
6618,2000,352,391,353,0
6619,2000,285,401,362,0
6620,2000,332,408,338,0
6621,2000,367,383,326,0
6622,2000,355,397,294,0
6623,2000,331,420,296,0
6624,2000,337,387,348,0
6625,2000,327,397,336,0
6626,2000,333,412,337,0
6627,2000,295,406,360,0
6628,2000,296,406,307,0
6629,2000,330,385,341,0
6630,2000,345,409,321,0
6631,2000,303,394,371,0
6632,2000,350,396,356,0
6633,2000,339,387,339,0
6634,2000,305,402,360,0
6635,2000,356,389,318,0
6636,2000,292,409,365,0
6637,2000,344,407,342,0
6638,2000,337,418,292,0
6639,2000,352,394,304,0
6640,2000,292,409,316,0
6641,2000,306,400,361,0
6642,2000,332,399,361,0
6643,2000,350,395,301,0
6644,2000,322,394,347,0
6645,2000,354,394,323,0
6646,2000,351,406,306,0
6647,2000,312,400,372,0
6648,2000,356,393,334,0
6649,2000,349,411,315,0
6650,2000,354,401,300,0
6651,2000,331,414,336,0
6652,2000,309,395,367,0
6653,2000,312,394,370,0
6654,2000,317,393,367,0
6655,2000,347,408,303,0
6656,2000,326,418,339,0
6657,2000,339,405,336,0
6658,2000,352,396,333,0
6659,2000,311,400,369,0
6660,2000,304,408,356,0
6661,2000,315,394,369,0
6662,2000,301,403,369,0
6663,2000,286,406,368,0
6664,2000,362,388,320,0
6665,2000,328,409,312,0
6666,2000,310,403,359,0
6667,2000,331,393,348,0
6668,2000,364,388,323,0
6669,2000,353,390,333,0
6670,2000,313,406,365,0
6671,2000,307,400,355,0
6672,2000,358,395,334,0
6673,2000,360,394,334,0
6674,2000,350,393,307,0
6675,2000,346,392,303,0
6676,2000,336,400,353,0
6677,2000,354,399,336,0
6678,2000,333,396,357,0
6679,2000,333,415,335,0
6680,2000,343,407,326,0
6681,2000,335,407,328,0
6682,2000,344,410,341,0
6683,2000,352,391,321,0
6684,2000,304,407,360,0
6685,2000,352,403,340,0
6686,2000,352,391,334,0
6687,2000,346,409,317,0
6688,2000,305,402,362,0
6689,2000,353,398,292,0
6690,2000,347,413,334,0
6691,2000,339,388,339,0
6692,2000,305,399,329,0
6693,2000,289,402,369,0
6694,2000,347,407,325,0
6695,2000,294,409,366,0
6696,2000,353,404,350,0
6697,2000,334,397,349,0
6698,2000,286,404,366,0
6699,2000,306,394,363,0
6700,2000,330,387,339,0
6701,2000,345,403,347,0
6702,2000,339,400,294,0
6703,2000,351,396,355,0
6704,2000,357,389,312,0
6705,2000,347,391,362,0
6706,2000,345,406,308,0
6707,2000,338,401,352,0
6708,2000,333,413,334,0
6709,2000,367,389,319,0
6710,2000,331,419,294,0
6711,2000,301,404,360,0
6712,2000,348,399,303,0
6713,2000,312,416,303,0
6714,2000,356,399,336,0
6715,2000,368,395,336,0
6716,2000,361,388,350,0
6717,2000,360,381,315,0
6718,2000,340,407,309,0
6719,2000,356,398,334,0
6720,2000,368,389,310,0
6721,2000,344,410,329,0
6722,2000,313,410,355,0
6723,2000,338,410,328,0
6724,2000,365,390,321,0
6725,2000,307,408,361,0
6726,2000,359,401,333,0
6727,2000,354,407,304,0
6728,2000,308,435,314,0
6729,2000,327,396,353,0
6730,2000,311,400,354,0
6731,2000,357,388,326,0
6732,2000,328,415,294,0
6733,2000,350,397,352,0
6734,2000,353,414,309,0
6735,2000,354,388,319,0
6736,2000,306,428,294,0
6737,2000,356,393,298,0
6738,2000,314,403,351,0
6739,2000,355,407,315,0
6740,2000,298,403,360,0
6741,2000,360,400,333,0
6742,2000,308,398,364,0
6743,2000,336,404,352,0
6744,2000,348,405,313,0
6745,2000,345,408,309,0
6746,2000,321,394,348,0
6747,2000,343,402,337,0
6748,2000,356,400,297,0
6749,2000,360,393,301,0
6750,2000,351,384,340,0
6751,2000,320,398,354,0
6752,2000,321,395,350,0
6753,2000,331,399,348,0
6754,2000,325,397,353,0
6755,2000,339,398,335,0
6756,2000,343,409,307,0
6757,2000,342,415,310,0
6758,2000,345,403,348,0
6759,2000,360,398,338,0
6760,2000,328,390,355,0
6761,2000,314,405,356,0
6762,2000,285,395,365,0
6763,2000,349,394,351,0
6764,2000,335,427,301,0
6765,2000,311,432,313,0
6766,2000,304,437,316,0
6767,2000,309,424,302,0
6768,2000,357,402,335,0
6769,2000,317,409,356,0
6770,2000,325,397,361,0
6771,2000,333,403,338,0
6772,2000,317,404,350,0
6773,2000,347,397,325,0
6774,2000,333,401,357,0
6775,2000,339,406,351,0
6776,2000,319,405,349,0
6777,2000,364,393,329,0
6778,2000,349,391,326,0
6779,2000,359,392,284,0
6780,2000,317,403,346,0
6781,2000,325,416,310,0
6782,2000,345,379,342,0
6783,2000,336,404,338,0
6784,2000,348,409,306,0
6785,2000,304,402,360,0
6786,2000,306,398,331,0
6787,2000,340,369,359,0
6788,2000,334,403,354,0
6789,2000,315,402,345,0
6790,2000,314,399,364,0
6791,2000,339,407,349,0
6792,2000,309,429,314,0
6793,2000,338,375,355,0
6794,2000,354,379,345,0
6795,2000,315,425,309,0
6796,2000,313,414,361,0
6797,2000,360,410,302,0
6798,2000,322,414,352,0
6799,2000,337,411,344,0
6800,2000,345,405,309,0
6801,2000,318,401,325,0
6802,2000,292,420,328,0
6803,2000,329,392,344,0
6804,2000,302,428,317,0
6805,2000,305,404,363,0
6806,2000,306,394,322,0
6807,2000,314,403,349,0
6808,2000,335,409,341,0
6809,2000,356,396,296,0
6810,2000,343,409,317,0
6811,2000,349,393,324,0
6812,2000,299,390,325,0
6813,2000,338,405,346,0
6814,2000,362,392,304,0
6815,2000,347,403,308,0
6816,2000,339,397,334,0
6817,2000,333,404,348,0
6818,2000,296,400,359,0
6819,2000,296,400,360,0
6820,2000,309,401,358,0
6821,2000,350,395,346,0
6822,2000,336,401,343,0
6823,2000,331,396,351,0
6824,2000,333,408,337,0
6825,2000,321,406,352,0
6826,2000,321,405,318,0
6827,2000,331,397,347,0
6828,2000,344,388,336,0
6829,2000,358,386,331,0
6830,2000,300,402,358,0
6831,2000,351,396,330,0
6832,2000,328,409,320,0
6833,2000,320,392,369,0
6834,2000,322,396,351,0
6835,2000,317,404,356,0
6836,2000,363,389,330,0
6837,2000,326,399,350,0
6838,2000,326,393,363,0
6839,2000,358,388,321,0
6840,2000,324,399,349,0
6841,2000,336,388,329,0
6842,2000,353,397,294,0
6843,2000,316,407,349,0
6844,2000,365,390,329,0
6845,2000,333,390,328,0
6846,2000,332,424,302,0
6847,2000,339,415,333,0
6848,2000,341,390,326,0
6849,2000,338,408,316,0
6850,2000,330,420,302,0
6851,2000,359,387,327,0
6852,2000,309,397,320,0
6853,2000,314,382,350,0
6854,2000,333,415,344,0
6855,2000,343,412,314,0
6856,2000,353,404,346,0
6857,2000,322,397,359,0
6858,2000,344,408,312,0
6859,2000,313,415,349,0
6860,2000,294,426,322,0
6861,2000,351,396,326,0
6862,2000,305,400,359,0
6863,2000,331,397,360,0
6864,2000,322,393,364,0
6865,2000,334,404,344,0
6866,2000,346,403,304,0
6867,2000,315,411,351,0
6868,2000,358,405,317,0
6869,2000,351,406,296,0
6870,2000,311,431,311,0
6871,2000,340,397,343,0
6872,2000,331,424,294,0
6873,2000,346,371,354,0
6874,2000,347,390,347,0
6875,2000,343,417,312,0
6876,2000,304,398,313,0
6877,2000,348,409,308,0
6878,2000,304,404,357,0
6879,2000,307,399,363,0
6880,2000,360,411,331,0
6881,2000,359,394,285,0
6882,2000,308,401,359,0
6883,2000,330,397,334,0
6884,2000,348,407,307,0
6885,2000,315,396,362,0
6886,2000,319,393,357,0
6887,2000,363,412,325,0
6888,2000,315,380,351,0
6889,2000,291,403,356,0
6890,2000,341,401,352,0
6891,2000,329,389,339,0
6892,2000,326,433,309,0
6893,2000,321,401,335,0
6894,2000,316,415,337,0
6895,2000,349,394,291,0
6896,2000,320,410,343,0
6897,2000,330,394,343,0
6898,2000,328,399,348,0
6899,2000,327,402,345,0
6900,2000,317,399,366,0
6901,2000,343,400,324,0
6902,2000,348,401,320,0
6903,2000,323,413,350,0
6904,2000,358,389,330,0
6905,2000,334,403,349,0
6906,2000,353,413,330,0
6907,2000,300,399,353,0
6908,2000,323,392,347,0
6909,2000,321,401,335,0
6910,2000,324,400,324,0
6911,2000,354,392,289,0
6912,2000,346,403,325,0
6913,2000,323,392,367,0
6914,2000,353,403,331,0
6915,2000,347,392,295,0
6916,2000,338,409,347,0
6917,2000,299,394,324,0
6918,2000,336,404,317,0
6919,2000,320,396,358,0
6920,2000,363,396,330,0
6921,2000,314,410,340,0
6922,2000,324,389,371,0
6923,2000,320,402,341,0
6924,2000,321,400,341,0
6925,2000,320,403,313,0
6926,2000,336,402,347,0
6927,2000,325,418,318,0
6928,2000,367,386,317,0
6929,2000,357,383,313,0
6930,2000,318,399,354,0
6931,2000,321,392,340,0
6932,2000,353,401,302,0
6933,2000,318,409,339,0
6934,2000,321,393,367,0
6935,2000,335,397,365,0
6936,2000,339,416,345,0
6937,2000,317,410,339,0
6938,2000,294,396,361,0
6939,2000,306,406,346,0
6940,2000,350,406,319,0
6941,2000,337,383,306,0
6942,2000,368,393,302,0
6943,2000,320,396,343,0
6944,2000,358,404,326,0
6945,2000,318,394,363,0
6946,2000,321,401,306,0
6947,2000,306,406,347,0
6948,2000,334,414,343,0
6949,2000,371,408,321,0
6950,2000,359,405,323,0
6951,2000,367,390,304,0
6952,2000,343,397,362,0
6953,2000,332,392,368,0
6954,2000,326,394,347,0
6955,2000,298,394,360,0
6956,2000,368,384,322,0
6957,2000,341,408,348,0
6958,2000,337,412,344,0
6959,2000,339,386,308,0
6960,2000,305,386,367,0
6961,2000,293,393,352,0
6962,2000,294,400,358,0
6963,2000,357,398,303,0
6964,2000,344,404,306,0
6965,2000,364,398,301,0
6966,2000,367,395,299,0
6967,2000,366,389,322,0
6968,2000,323,418,307,0
6969,2000,317,410,346,0
6970,2000,346,409,344,0
6971,2000,364,400,337,0
6972,2000,311,410,338,0
6973,2000,334,397,366,0
6974,2000,342,407,347,0
6975,2000,332,415,337,0
6976,2000,351,387,294,0
6977,2000,358,393,331,0
6978,2000,305,405,351,0
6979,2000,313,425,301,0
6980,2000,330,395,362,0
6981,2000,370,382,325,0
6982,2000,363,390,326,0
6983,2000,329,401,339,0
6984,2000,365,385,326,0
6985,2000,319,394,365,0
6986,2000,361,399,327,0
6987,2000,355,398,299,0
6988,2000,339,402,347,0
6989,2000,355,392,297,0
6990,2000,359,388,298,0
6991,2000,302,413,332,0
6992,2000,341,383,339,0
6993,2000,348,415,318,0
6994,2000,303,399,360,0
6995,2000,315,409,345,0
6996,2000,328,397,358,0
6997,2000,301,400,356,0
6998,2000,331,394,362,0
6999,2000,317,411,357,0
7000,2000,333,396,343,0
7001,2000,325,396,354,0
7002,2000,352,416,335,0
7003,2000,320,396,350,0
7004,2000,309,399,363,0
7005,2000,309,399,333,0
7006,2000,308,429,326,0
7007,2000,345,409,342,0
7008,2000,357,392,334,0
7009,2000,327,388,356,0
7010,2000,335,419,339,0
7011,2000,339,399,309,0
7012,2000,360,396,295,0
7013,2000,307,398,363,0
7014,2000,338,396,364,0
7015,2000,318,413,356,0
7016,2000,334,409,339,0
7017,2000,343,391,306,0
7018,2000,292,401,357,0
7019,2000,347,399,334,0
7020,2000,313,406,351,0
7021,2000,337,397,355,0
7022,2000,345,401,323,0
7023,2000,350,405,302,0
7024,2000,303,409,331,0
7025,2000,312,405,354,0
7026,2000,349,391,302,0
7027,2000,356,403,331,0
7028,2000,355,398,309,0
7029,2000,310,405,358,0
7030,2000,361,414,324,0
7031,2000,313,396,327,0
7032,2000,346,385,296,0
7033,2000,291,396,356,0
7034,2000,329,387,308,0
7035,2000,312,432,303,0
7036,2000,348,390,296,0
7037,2000,362,390,304,0
7038,2000,349,413,339,0
7039,2000,365,387,332,0
7040,2000,343,379,311,0
7041,2000,288,397,357,0
7042,2000,305,396,316,0
7043,2000,343,382,341,0
7044,2000,341,404,340,0
7045,2000,325,400,356,0
7046,2000,307,398,318,0
7047,2000,364,389,320,0
7048,2000,357,396,288,0
7049,2000,360,390,336,0
7050,2000,343,399,343,0
7051,2000,355,412,326,0
7052,2000,323,396,363,0
7053,2000,313,403,316,0
7054,2000,323,396,361,0
7055,2000,350,400,305,0
7056,2000,323,399,356,0
7057,2000,360,402,326,0
7058,2000,328,393,363,0
7059,2000,322,401,349,0
7060,2000,308,400,322,0
7061,2000,303,401,359,0
7062,2000,356,411,321,0
7063,2000,320,398,319,0
7064,2000,315,406,359,0
7065,2000,343,394,301,0
7066,2000,326,409,303,0
7067,2000,345,413,304,0
7068,2000,310,405,355,0
7069,2000,355,390,339,0
7070,2000,358,413,329,0
7071,2000,356,386,309,0
7072,2000,347,406,342,0
7073,2000,316,398,330,0
7074,2000,337,399,344,0
7075,2000,321,406,352,0
7076,2000,349,403,348,0
7077,2000,331,401,340,0
7078,2000,358,412,324,0
7079,2000,344,385,351,0
7080,2000,334,393,359,0
7081,2000,315,403,318,0
7082,2000,348,411,307,0
7083,2000,364,389,312,0
7084,2000,332,399,348,0
7085,2000,359,386,320,0
7086,2000,337,404,340,0
7087,2000,313,395,365,0
7088,2000,355,392,298,0
7089,2000,309,403,360,0
7090,2000,323,401,349,0
7091,2000,327,396,347,0
7092,2000,324,408,315,0
7093,2000,347,387,340,0
7094,2000,357,399,329,0
7095,2000,352,400,319,0
7096,2000,320,401,332,0
7097,2000,340,410,342,0
7098,2000,324,399,351,0
7099,2000,339,388,345,0
7100,2000,348,383,312,0
7101,2000,347,413,311,0
7102,2000,326,410,305,0
7103,2000,336,408,340,0
7104,2000,317,418,315,0
7105,2000,366,392,332,0
7106,2000,323,401,350,0
7107,2000,356,395,333,0
7108,2000,360,411,328,0
7109,2000,326,394,361,0
7110,2000,292,396,356,0
7111,2000,336,399,358,0
7112,2000,320,393,361,0
7113,2000,324,398,349,0
7114,2000,343,404,322,0
7115,2000,336,400,349,0
7116,2000,335,397,357,0
7117,2000,333,395,361,0
7118,2000,307,404,361,0
7119,2000,351,401,302,0
7120,2000,317,401,331,0
7121,2000,296,406,353,0
7122,2000,363,395,331,0
7123,2000,328,398,356,0
7124,2000,331,400,358,0
7125,2000,355,408,315,0
7126,2000,370,407,315,0
7127,2000,371,395,336,0
7128,2000,342,389,357,0
7129,2000,347,414,309,0
7130,2000,297,393,357,0
7131,2000,320,404,312,0
7132,2000,311,401,362,0
7133,2000,358,411,325,0
7134,2000,284,393,363,0
7135,2000,304,442,309,0
7136,2000,336,393,359,0
7137,2000,364,392,297,0
7138,2000,312,400,360,0
7139,2000,303,405,357,0
7140,2000,337,397,336,0
7141,2000,336,400,341,0
7142,2000,357,399,336,0
7143,2000,311,403,363,0
7144,2000,362,410,313,0
7145,2000,357,395,321,0
7146,2000,357,398,344,0
7147,2000,317,407,313,0
7148,2000,348,406,300,0
7149,2000,345,397,331,0
7150,2000,351,395,327,0
7151,2000,353,394,327,0
7152,2000,347,394,332,0
7153,2000,307,403,359,0
7154,2000,311,402,320,0
7155,2000,367,385,317,0
7156,2000,325,396,345,0
7157,2000,325,421,313,0
7158,2000,364,390,312,0
7159,2000,303,402,357,0
7160,2000,344,406,345,0
7161,2000,329,395,359,0
7162,2000,326,409,302,0
7163,2000,299,404,356,0
7164,2000,351,397,320,0
7165,2000,351,412,316,0
7166,2000,342,395,327,0
7167,2000,304,398,361,0
7168,2000,361,392,324,0
7169,2000,305,405,361,0
7170,2000,312,402,349,0
7171,2000,306,400,359,0
7172,2000,340,400,352,0
7173,2000,317,402,346,0
7174,2000,346,386,341,0
7175,2000,355,411,298,0
7176,2000,358,390,313,0
7177,2000,335,399,340,0
7178,2000,331,421,297,0
7179,2000,342,418,312,0
7180,2000,340,392,349,0
7181,2000,295,398,364,0
7182,2000,350,393,302,0
7183,2000,323,428,297,0
7184,2000,358,410,291,0
7185,2000,327,427,290,0
7186,2000,305,404,366,0
7187,2000,368,394,320,0
7188,2000,318,430,324,0
7189,2000,333,406,348,0
7190,2000,310,407,367,0
7191,2000,327,420,296,0
7192,2000,318,399,321,0
7193,2000,349,397,298,0
7194,2000,335,409,349,0
7195,2000,339,399,342,0
7196,2000,302,402,360,0
7197,2000,319,415,334,0
7198,2000,366,389,320,0
7199,2000,324,394,350,0
7200,2000,344,416,303,0
7201,2000,344,385,340,0
7202,2000,318,412,354,0
7203,2000,329,424,299,0
7204,2000,335,404,339,0
7205,2000,336,401,357,0
7206,2000,326,396,347,0
7207,2000,325,412,305,0
7208,2000,319,400,330,0
7209,2000,346,413,316,0
7210,2000,330,401,357,0
7211,2000,351,406,287,0
7212,2000,340,393,325,0
7213,2000,335,376,344,0
7214,2000,321,400,329,0
7215,2000,324,405,354,0
7216,2000,336,392,304,0
7217,2000,310,395,361,0
7218,2000,357,397,335,0
7219,2000,318,428,314,0
7220,2000,325,419,297,0
7221,2000,347,393,302,0
7222,2000,324,410,355,0
7223,2000,335,407,342,0
7224,2000,359,392,307,0
7225,2000,360,410,298,0
7226,2000,311,397,362,0
7227,2000,316,410,362,0
7228,2000,351,391,313,0
7229,2000,368,392,314,0
7230,2000,337,398,338,0
7231,2000,312,400,317,0
7232,2000,328,400,355,0
7233,2000,340,400,338,0
7234,2000,350,405,331,0
7235,2000,355,393,313,0
7236,2000,315,424,317,0
7237,2000,350,411,302,0
7238,2000,364,409,324,0
7239,2000,360,391,339,0
7240,2000,329,399,355,0
7241,2000,320,397,354,0
7242,2000,339,403,346,0
7243,2000,340,397,325,0
7244,2000,306,397,325,0
7245,2000,292,415,338,0
7246,2000,361,399,334,0
7247,2000,355,391,305,0
7248,2000,351,399,339,0
7249,2000,299,398,367,0
7250,2000,307,404,351,0
7251,2000,348,388,333,0
7252,2000,352,394,340,0
7253,2000,298,394,359,0
7254,2000,323,416,339,0
7255,2000,334,398,351,0
7256,2000,341,396,345,0
7257,2000,331,393,348,0
7258,2000,348,382,347,0
7259,2000,352,413,316,0
7260,2000,331,402,357,0
7261,2000,337,397,365,0
7262,2000,326,412,305,0
7263,2000,324,394,350,0
7264,2000,313,406,346,0
7265,2000,368,394,333,0
7266,2000,361,402,320,0
7267,2000,354,409,316,0
7268,2000,343,401,344,0
7269,2000,337,399,350,0
7270,2000,358,407,332,0
7271,2000,358,402,289,0
7272,2000,362,392,331,0
7273,2000,350,412,308,0
7274,2000,314,408,347,0
7275,2000,355,401,320,0
7276,2000,313,399,361,0
7277,2000,348,390,336,0
7278,2000,325,399,361,0
7279,2000,315,402,364,0
7280,2000,355,409,333,0
7281,2000,356,399,335,0
7282,2000,351,405,332,0
7283,2000,317,401,357,0
7284,2000,352,406,335,0
7285,2000,360,404,296,0
7286,2000,307,400,314,0
7287,2000,320,396,325,0
7288,2000,321,420,312,0
7289,2000,363,412,299,0
7290,2000,346,399,333,0
7291,2000,352,406,305,0
7292,2000,353,409,301,0
7293,2000,344,394,299,0
7294,2000,314,414,318,0
7295,2000,364,393,331,0
7296,2000,337,425,296,0
7297,2000,331,399,342,0
7298,2000,354,409,304,0
7299,2000,338,398,344,0
7300,2000,294,394,366,0
7301,2000,313,413,357,0
7302,2000,295,401,367,0
7303,2000,332,427,303,0
7304,2000,335,402,343,0
7305,2000,312,402,351,0
7306,2000,315,402,357,0
7307,2000,351,401,309,0
7308,2000,316,396,359,0
7309,2000,303,401,362,0
7310,2000,370,389,322,0
7311,2000,343,398,343,0
7312,2000,318,408,355,0
7313,2000,317,422,310,0
7314,2000,326,410,353,0
7315,2000,327,411,362,0
7316,2000,347,392,291,0
7317,2000,306,408,346,0
7318,2000,340,388,308,0
7319,2000,308,401,363,0
7320,2000,307,400,321,0
7321,2000,342,400,338,0
7322,2000,305,400,360,0
7323,2000,371,405,321,0
7324,2000,318,408,314,0
7325,2000,345,402,342,0
7326,2000,322,415,358,0
7327,2000,342,400,344,0
7328,2000,299,424,331,0
7329,2000,300,403,344,0
7330,2000,309,393,364,0
7331,2000,330,395,348,0
7332,2000,339,388,345,0
7333,2000,349,401,286,0
7334,2000,311,404,363,0
7335,2000,322,402,348,0
7336,2000,353,403,336,0
7337,2000,331,398,361,0
7338,2000,356,400,333,0
7339,2000,336,407,350,0
7340,2000,329,425,298,0
7341,2000,330,392,350,0
7342,2000,331,416,304,0
7343,2000,351,370,357,0
7344,2000,315,417,357,0
7345,2000,326,394,345,0
7346,2000,342,406,347,0
7347,2000,310,405,329,0
7348,2000,322,398,364,0
7349,2000,368,391,316,0
7350,2000,312,399,349,0
